time_s,symbol,strategy,signal,confidence,regime_trend,regime_vol,signal_close,next_open,point_size,signal_close_points_1,next_open_points_1,correct_1,signal_close_points_3,next_open_points_3,correct_3,signal_close_points_6,next_open_points_6,correct_6,signal_close_points_12,next_open_points_12,correct_12,mfe_points,mae_points,bars_to_mfe,bars_to_mae,hit_plus_50,bars_to_plus_50,hit_plus_100,bars_to_plus_100,hit_plus_250,bars_to_plus_250,hit_plus_500,bars_to_plus_500
1784092800,Boom 1000 Index,RSI_EMA,BUY,0.62,RANGE,LOW_VOL,14339.733,14339.702,0.0001,-1059.9999999976717,-749.9999999890861,False,-13279.999999995198,-12969.999999986612,False,167009.99999999112,167319.9999999997,True,46239.99999999796,46550.00000000655,True,245490.00000000888,45299.99999998836,5,3,True,1.0,True,1.0,True,1.0,True,1.0
1784092800,Boom 1000 Index,FINAL_ENSEMBLE,BUY,1.0,RANGE,LOW_VOL,14339.733,14339.702,0.0001,-1059.9999999976717,-749.9999999890861,False,-13279.999999995198,-12969.999999986612,False,167009.99999999112,167319.9999999997,True,46239.99999999796,46550.00000000655,True,245490.00000000888,45299.99999998836,5,3,True,1.0,True,1.0,True,1.0,True,1.0
1784459100,Boom 1000 Index,RSI_EMA,BUY,0.62,RANGE,LOW_VOL,14917.102,14917.079,0.0001,-40160.00000001441,-39930.00000000393,False,439279.99999999884,439510.0000000093,True,303319.99999998516,303549.99999999563,True,40749.999999989086,40979.99999999956,True,443009.99999999476,42610.00000000422,3,2,True,2.0,True,2.0,True,2.0,True,2.0
1784459100,Boom 1000 Index,FINAL_ENSEMBLE,BUY,1.0,RANGE,LOW_VOL,14917.102,14917.079,0.0001,-40160.00000001441,-39930.00000000393,False,439279.99999999884,439510.0000000093,True,303319.99999998516,303549.99999999563,True,40749.999999989086,40979.99999999956,True,443009.99999999476,42610.00000000422,3,2,True,2.0,True,2.0,True,2.0,True,2.0
1784459400,Boom 1000 Index,RSI_EMA,BUY,0.62,RANGE,LOW_VOL,14913.086,14913.078,0.0001,262350.0000000058,262430.0000000039,True,435030.0000000061,435110.0000000042,True,298730.0000000141,298810.0000000122,True,143720.00000001208,143800.0000000102,True,483019.9999999968,2600.000000002183,2,1,True,1.0,True,1.0,True,1.0,True,1.0
1784459400,Boom 1000 Index,FINAL_ENSEMBLE,BUY,1.0,RANGE,LOW_VOL,14913.086,14913.078,0.0001,262350.0000000058,262430.0000000039,True,435030.0000000061,435110.0000000042,True,298730.0000000141,298810.0000000122,True,143720.00000001208,143800.0000000102,True,483019.9999999968,2600.000000002183,2,1,True,1.0,True,1.0,True,1.0,True,1.0
1784991900,Boom 1000 Index,RSI_EMA,SELL,0.62,RANGE,LOW_VOL,14323.663,14323.647,0.0001,43870.00000000626,43710.00000001004,True,131550.00000000655,131390.00000001033,True,191400.00000001237,191240.00000001615,True,439220.0000000048,439060.00000000856,True,439060.00000000856,0.0,12,1,True,1.0,True,1.0,True,1.0,True,1.0
1784991900,Boom 1000 Index,FINAL_ENSEMBLE,SELL,1.0,RANGE,LOW_VOL,14323.663,14323.647,0.0001,43870.00000000626,43710.00000001004,True,131550.00000000655,131390.00000001033,True,191400.00000001237,191240.00000001615,True,439220.0000000048,439060.00000000856,True,439060.00000000856,0.0,12,1,True,1.0,True,1.0,True,1.0,True,1.0
1785577500,Boom 1000 Index,RSI_EMA,BUY,0.62,RANGE,LOW_VOL,14999.316,14999.313,0.0001,-45270.00000000044,-45239.999999994325,False,-133840.00000000015,-133809.99999999403,False,-272700.00000000437,-272669.99999999825,False,-542240.0000000016,-542209.9999999955,False,0.0,542209.9999999955,1,12,False,,False,,False,,False,
1785577500,Boom 1000 Index,FINAL_ENSEMBLE,BUY,1.0,RANGE,LOW_VOL,14999.316,14999.313,0.0001,-45270.00000000044,-45239.999999994325,False,-133840.00000000015,-133809.99999999403,False,-272700.00000000437,-272669.99999999825,False,-542240.0000000016,-542209.9999999955,False,0.0,542209.9999999955,1,12,False,,False,,False,,False,
1786209900,Boom 1000 Index,RSI_EMA,BUY,0.62,RANGE,LOW_VOL,14708.881,14708.836,0.0001,86779.99999999884,87229.99999999956,True,-3569.999999999709,-3119.9999999989814,False,-102989.99999999069,-102539.99999998996,False,-342680.0000000003,-342229.99999999953,False,119570.00000000335,342229.99999999953,1,12,True,1.0,True,1.0,True,1.0,True,1.0
1786209900,Boom 1000 Index,FINAL_ENSEMBLE,BUY,1.0,RANGE,LOW_VOL,14708.881,14708.836,0.0001,86779.99999999884,87229.99999999956,True,-3569.999999999709,-3119.9999999989814,False,-102989.99999999069,-102539.99999998996,False,-342680.0000000003,-342229.99999999953,False,119570.00000000335,342229.99999999953,1,12,True,1.0,True,1.0,True,1.0,True,1.0
1786461600,Boom 1000 Index,RSI_EMA,BUY,0.62,RANGE,LOW_VOL,15040.193,15040.189,0.0001,-44319.999999988795,-44279.999999998836,False,-130810.00000000131,-130770.00000001135,False,-43479.99999999956,-43440.000000009604,False,-140769.99999999316,-140730.0000000032,False,0.0,208050.0000000029,1,10,False,,False,,False,,False,
1786461600,Boom 1000 Index,FINAL_ENSEMBLE,BUY,1.0,RANGE,LOW_VOL,15040.193,15040.189,0.0001,-44319.999999988795,-44279.999999998836,False,-130810.00000000131,-130770.00000001135,False,-43479.99999999956,-43440.000000009604,False,-140769.99999999316,-140730.0000000032,False,0.0,208050.0000000029,1,10,False,,False,,False,,False,
1786962000,Boom 1000 Index,RSI_EMA,BUY,0.62,RANGE,LOW_VOL,14864.588,14864.586,0.0001,-43999.99999999636,-43979.99999999229,False,89140.0000000067,89160.00000001077,True,-15229.999999992287,-15209.999999988213,False,276859.9999999969,276880.000000001,True,442690.0000000023,83769.99999998588,9,3,True,3.0,True,3.0,True,3.0,True,3.0
1786962000,Boom 1000 Index,FINAL_ENSEMBLE,BUY,1.0,RANGE,LOW_VOL,14864.588,14864.586,0.0001,-43999.99999999636,-43979.99999999229,False,89140.0000000067,89160.00000001077,True,-15229.999999992287,-15209.999999988213,False,276859.9999999969,276880.000000001,True,442690.0000000023,83769.99999998588,9,3,True,3.0,True,3.0,True,3.0,True,3.0
1786962300,Boom 1000 Index,RSI_EMA,BUY,0.62,RANGE,LOW_VOL,14860.188,14860.18,0.0001,-25319.999999992433,-25239.999999994325,False,120669.99999999098,120749.99999998909,True,63269.99999999316,63349.99999999127,True,414210.00000000274,414290.0000000009,True,486749.9999999927,39709.99999999549,8,2,True,2.0,True,2.0,True,2.0,True,2.0
1786962300,Boom 1000 Index,FINAL_ENSEMBLE,BUY,1.0,RANGE,LOW_VOL,14860.188,14860.18,0.0001,-25319.999999992433,-25239.999999994325,False,120669.99999999098,120749.99999998909,True,63269.99999999316,63349.99999999127,True,414210.00000000274,414290.0000000009,True,486749.9999999927,39709.99999999549,8,2,True,2.0,True,2.0,True,2.0,True,2.0
