time,equity,cash,pos_side,pos_qty,pos_entry,pos_sl,pos_tp
1773262500,10435.582,10436.6105,SELL,0.5,1659.092,1669.092,1641.092
1773262800,10435.945500000002,10436.6105,SELL,0.5,1659.092,1669.092,1641.092
1773263100,10438.2455,10436.6105,SELL,0.5,1659.092,1669.092,1641.092
1773263400,10440.506500000001,10436.6105,SELL,0.5,1659.092,1669.092,1641.092
1773263700,10442.817500000001,10436.6105,SELL,0.5,1659.092,1669.092,1641.092
1773264000,10441.563,10436.6105,SELL,0.5,1659.092,1669.092,1641.092
1773264300,10443.498500000002,10436.6105,SELL,0.5,1659.092,1669.092,1641.092
1773264600,10445.6105,10445.6105,,0.0,,,
1773264900,10446.9305,10445.6105,SELL,0.5,1640.925,1650.925,1622.925
1773265200,10445.9995,10445.6105,SELL,0.5,1640.925,1650.925,1622.925
1773265500,10442.616,10445.6105,SELL,0.5,1640.925,1650.925,1622.925
1773265800,10440.6105,10440.6105,,0.0,,,
1773266100,10440.6105,10440.6105,,0.0,,,
1773266400,10440.6105,10440.6105,,0.0,,,
1773266700,10435.6105,10435.6105,,0.0,,,
1773267000,10435.6105,10435.6105,,0.0,,,
1773267300,10435.748000000001,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773267600,10437.812,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773267900,10440.032500000001,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773268200,10438.972000000002,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773268500,10437.391500000002,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773268800,10439.2495,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773269100,10438.7935,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773269400,10440.962000000001,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773269700,10443.2345,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773270000,10443.462500000001,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773270300,10431.937,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773270600,10434.096000000001,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773270900,10435.7075,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773271200,10437.764500000001,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773271500,10439.908500000001,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773271800,10440.1725,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773272100,10442.244,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773272400,10444.5255,10435.6105,SELL,0.5,1664.118,1674.118,1646.118
1773272700,10444.6105,10444.6105,,0.0,,,
1773273000,10444.3395,10444.6105,SELL,0.5,1645.211,1655.211,1627.211
1773273300,10446.048,10444.6105,SELL,0.5,1645.211,1655.211,1627.211
1773273600,10448.189,10444.6105,SELL,0.5,1645.211,1655.211,1627.211
1773273900,10450.3165,10444.6105,SELL,0.5,1645.211,1655.211,1627.211
1773274200,10452.4025,10444.6105,SELL,0.5,1645.211,1655.211,1627.211
1773274500,10453.6105,10453.6105,,0.0,,,
1773274800,10453.6105,10453.6105,,0.0,,,
1773275100,10453.6105,10453.6105,,0.0,,,
1773275400,10453.6105,10453.6105,,0.0,,,
1773275700,10453.6105,10453.6105,,0.0,,,
1773276000,10453.6105,10453.6105,,0.0,,,
1773276300,10453.6105,10453.6105,,0.0,,,
1773276600,10453.6105,10453.6105,,0.0,,,
1773276900,10455.874,10453.6105,SELL,0.5,1621.8,1631.8,1603.8
1773277200,10458.0435,10453.6105,SELL,0.5,1621.8,1631.8,1603.8
1773277500,10453.474,10453.6105,SELL,0.5,1621.8,1631.8,1603.8
1773277800,10455.628,10453.6105,SELL,0.5,1621.8,1631.8,1603.8
1773278100,10451.013,10453.6105,SELL,0.5,1621.8,1631.8,1603.8
1773278400,10448.6105,10448.6105,,0.0,,,
1773278700,10448.6105,10448.6105,,0.0,,,
1773279000,10448.6105,10448.6105,,0.0,,,
1773279300,10443.9845,10448.6105,SELL,0.5,1631.275,1641.275,1613.275
1773279600,10443.6105,10443.6105,,0.0,,,
1773279900,10443.6105,10443.6105,,0.0,,,
1773280200,10441.0375,10443.6105,SELL,0.5,1641.934,1651.934,1623.934
1773280500,10443.151,10443.6105,SELL,0.5,1641.934,1651.934,1623.934
1773280800,10442.4475,10443.6105,SELL,0.5,1641.934,1651.934,1623.934
1773281100,10438.6105,10438.6105,,0.0,,,
1773281400,10438.6105,10438.6105,,0.0,,,
1773281700,10435.264500000001,10438.6105,SELL,0.5,1652.833,1662.833,1634.833
1773282000,10433.6105,10433.6105,,0.0,,,
1773282300,10433.6105,10433.6105,,0.0,,,
1773282600,10433.6105,10433.6105,,0.0,,,
1773282900,10433.6105,10433.6105,,0.0,,,
1773283200,10433.6105,10433.6105,,0.0,,,
