time_s,symbol,side,qty,price,reason
1772797200,Boom 900 Index,CLOSE,0.2,9043.912,takeprofit
1772801700,Boom 900 Index,SELL,0.2,9036.613,signal
1772807100,Boom 900 Index,CLOSE,0.2,9010.608,takeprofit
1772807400,Boom 900 Index,SELL,0.2,9007.4,signal
1772810700,Boom 900 Index,CLOSE,0.2,8981.390000000001,takeprofit
1772840100,Boom 900 Index,SELL,0.2,8901.711,signal
1772841900,Boom 900 Index,CLOSE,0.2,8917.690999999999,stop
1772854200,Boom 900 Index,SELL,0.2,8892.905,signal
1772862300,Boom 900 Index,CLOSE,0.2,8866.885,takeprofit
1772871600,Boom 900 Index,SELL,0.2,8841.864,signal
1772871600,Boom 900 Index,CLOSE,0.2,8857.844,stop
1772877300,Boom 900 Index,SELL,0.2,8832.349,signal
1772877600,Boom 900 Index,CLOSE,0.2,8848.329,stop
1772895900,Boom 900 Index,SELL,0.2,8814.032,signal
1772900700,Boom 900 Index,CLOSE,0.2,8788.002,takeprofit
1772935500,Boom 900 Index,BUY,0.2,8942.34,signal
1772937300,Boom 900 Index,CLOSE,0.2,8968.349999999999,takeprofit
1772963700,Boom 900 Index,BUY,0.2,9028.521,signal
1772967000,Boom 900 Index,CLOSE,0.2,9054.521,takeprofit
1772967300,Boom 900 Index,BUY,0.2,9062.06,signal
1772969100,Boom 900 Index,CLOSE,0.2,9088.06,takeprofit
1772988000,Boom 900 Index,BUY,0.2,9054.701,signal
1772989200,Boom 900 Index,CLOSE,0.2,9038.701,stop
1772989800,Boom 900 Index,BUY,0.2,9060.693,signal
1772992200,Boom 900 Index,CLOSE,0.2,9044.693,stop
1772992800,Boom 900 Index,BUY,0.2,9053.973,signal
1772994000,Boom 900 Index,CLOSE,0.2,9037.973,stop
1772995800,Boom 900 Index,BUY,0.2,9046.553,signal
1772999100,Boom 900 Index,CLOSE,0.2,9072.553,takeprofit
1773012000,Boom 900 Index,BUY,0.2,9074.602,signal
1773015600,Boom 900 Index,CLOSE,0.2,9100.602,takeprofit
1773030000,Boom 900 Index,BUY,0.2,9122.405999999999,signal
1773031500,Boom 900 Index,CLOSE,0.2,9148.396,takeprofit
1773048000,Boom 900 Index,BUY,0.2,9145.847,signal
1773048300,Boom 900 Index,CLOSE,0.2,9171.837000000001,takeprofit
1773048600,Boom 900 Index,BUY,0.2,9177.732,signal
1773051000,Boom 900 Index,CLOSE,0.2,9161.722000000002,stop
1773055800,Boom 900 Index,BUY,0.2,9155.177,signal
1773061500,Boom 900 Index,CLOSE,0.2,9181.167000000001,takeprofit
1773069000,Boom 900 Index,BUY,0.2,9137.721,signal
1773070800,Boom 900 Index,CLOSE,0.2,9121.711000000001,stop
1773081000,Boom 900 Index,BUY,0.2,9058.433,signal
1773083700,Boom 900 Index,CLOSE,0.2,9042.433,stop
1773084600,Boom 900 Index,BUY,0.2,9056.14,signal
1773093300,Boom 900 Index,CLOSE,0.2,9040.14,stop
1773095100,Boom 900 Index,BUY,0.2,9059.516,signal
1773099000,Boom 900 Index,CLOSE,0.2,9085.516,takeprofit
1773099300,Boom 900 Index,BUY,0.2,9088.626,signal
1773112800,Boom 900 Index,CLOSE,0.2,9114.621000000001,takeprofit
1773135900,Boom 900 Index,BUY,0.2,9110.842999999999,signal
1773137400,Boom 900 Index,CLOSE,0.2,9094.838,stop
1773138900,Boom 900 Index,BUY,0.2,9093.244,signal
1773140400,Boom 900 Index,CLOSE,0.2,9077.244,stop
1773142500,Boom 900 Index,BUY,0.2,9066.086,signal
1773144900,Boom 900 Index,CLOSE,0.2,9050.086,stop
1773147000,Boom 900 Index,BUY,0.2,9072.711,signal
1773150000,Boom 900 Index,CLOSE,0.2,9056.711,stop
1773153600,Boom 900 Index,BUY,0.2,9045.459,signal
1773155100,Boom 900 Index,CLOSE,0.2,9029.459,stop
1773157200,Boom 900 Index,BUY,0.2,9049.697,signal
1773158400,Boom 900 Index,CLOSE,0.2,9033.697,stop
1773174900,Boom 900 Index,SELL,0.2,8960.875999999998,signal
1773175200,Boom 900 Index,CLOSE,0.2,8976.866,stop
1773186000,Boom 900 Index,SELL,0.2,8984.414999999999,signal
1773192900,Boom 900 Index,CLOSE,0.2,8958.405,takeprofit
1773206100,Boom 900 Index,SELL,0.2,8947.169,signal
1773208800,Boom 900 Index,CLOSE,0.2,8963.159000000001,stop
1773213300,Boom 900 Index,SELL,0.2,8937.432999999999,signal
1773219900,Boom 900 Index,CLOSE,0.2,8953.423,stop
1773224400,Boom 900 Index,SELL,0.2,8921.669,signal
1773225000,Boom 900 Index,CLOSE,0.2,8937.659000000001,stop
1773230700,Boom 900 Index,SELL,0.2,8901.347,signal
1773231000,Boom 900 Index,CLOSE,0.2,8917.327,stop
1773273600,Boom 900 Index,BUY,0.2,9050.729,signal
1773274800,Boom 900 Index,CLOSE,0.2,9034.729,stop
1773276600,Boom 900 Index,BUY,0.2,9041.499,signal
1773279600,Boom 900 Index,CLOSE,0.2,9067.499,takeprofit
1773279900,Boom 900 Index,BUY,0.2,9070.303,signal
1773281400,Boom 900 Index,CLOSE,0.2,9054.303,stop
1773283200,Boom 900 Index,BUY,0.2,9047.021,signal
1773291600,Boom 900 Index,CLOSE,0.2,9031.021,stop
1773337800,Boom 900 Index,SELL,0.2,9018.719,signal
1773344400,Boom 900 Index,CLOSE,0.2,8992.714,takeprofit
1773345900,Boom 900 Index,BUY,0.2,9011.51,signal
1773347700,Boom 900 Index,CLOSE,0.2,9037.51,takeprofit
1773348000,Boom 900 Index,BUY,0.2,9038.177,signal
1773354600,Boom 900 Index,CLOSE,0.2,9064.177,takeprofit
1773366300,Boom 900 Index,BUY,0.2,9060.489,signal
1773372600,Boom 900 Index,CLOSE,0.2,9044.489,stop
1773374100,Boom 900 Index,BUY,0.2,9053.53,signal
1773375600,Boom 900 Index,CLOSE,0.2,9037.53,stop
1773418500,Boom 900 Index,BUY,0.2,9004.189,signal
1773424800,Boom 900 Index,CLOSE,0.2,9030.194,takeprofit
1773444300,Boom 900 Index,BUY,0.2,9118.982,signal
1773445800,Boom 900 Index,CLOSE,0.2,9102.972000000002,stop
1773450000,Boom 900 Index,BUY,0.2,9098.198,signal
1773451800,Boom 900 Index,CLOSE,0.2,9124.193000000001,takeprofit
1773456900,Boom 900 Index,BUY,0.2,9137.731,signal
1773460800,Boom 900 Index,CLOSE,0.2,9121.721000000001,stop
1773463500,Boom 900 Index,BUY,0.2,9112.479,signal
1773465600,Boom 900 Index,CLOSE,0.2,9138.469000000001,takeprofit
1773465900,Boom 900 Index,BUY,0.2,9146.526,signal
1773469200,Boom 900 Index,CLOSE,0.2,9130.516000000001,stop
1773471600,Boom 900 Index,BUY,0.2,9128.752999999999,signal
1773475800,Boom 900 Index,CLOSE,0.2,9112.743,stop
1773477300,Boom 900 Index,BUY,0.2,9111.850999999999,signal
1773494100,Boom 900 Index,CLOSE,0.2,9137.841,takeprofit
1773502500,Boom 900 Index,BUY,0.2,9081.982,signal
1773503700,Boom 900 Index,CLOSE,0.2,9065.982,stop
1773505500,Boom 900 Index,BUY,0.2,9062.961,signal
1773507000,Boom 900 Index,CLOSE,0.2,9046.961,stop
1773508200,Boom 900 Index,BUY,0.2,9061.462,signal
1773513000,Boom 900 Index,CLOSE,0.2,9087.462,takeprofit
1773519000,Boom 900 Index,SELL,0.2,9040.216,signal
1773522000,Boom 900 Index,CLOSE,0.2,9014.216,takeprofit
1773540900,Boom 900 Index,SELL,0.2,9012.879,signal
1773549600,Boom 900 Index,CLOSE,0.2,8986.874000000002,takeprofit
1773562800,Boom 900 Index,SELL,0.2,8957.833999999999,signal
1773563100,Boom 900 Index,CLOSE,0.2,8973.824,stop
1773568200,Boom 900 Index,SELL,0.2,8962.283,signal
1773578400,Boom 900 Index,CLOSE,0.2,8936.273000000001,takeprofit
1773600600,Boom 900 Index,SELL,0.2,8844.299,signal
1773600900,Boom 900 Index,CLOSE,0.2,8860.279,stop
1773609300,Boom 900 Index,SELL,0.2,8846.444,signal
1773612000,Boom 900 Index,CLOSE,0.2,8820.419,takeprofit
1773630300,Boom 900 Index,SELL,0.2,8845.385,signal
1773633000,Boom 900 Index,CLOSE,0.2,8819.36,takeprofit
1773633300,Boom 900 Index,SELL,0.2,8816.666,signal
1773635100,Boom 900 Index,CLOSE,0.2,8832.636,stop
1773657600,Boom 900 Index,SELL,0.2,8774.589,signal
1773668400,Boom 900 Index,CLOSE,0.2,8790.559000000001,stop
1773678300,Boom 900 Index,SELL,0.2,8759.662999999999,signal
1773681300,Boom 900 Index,CLOSE,0.2,8775.633,stop
1773685200,Boom 900 Index,SELL,0.2,8738.492999999999,signal
1773685500,Boom 900 Index,CLOSE,0.2,8754.463,stop
1773691800,Boom 900 Index,SELL,0.2,8748.457999999999,signal
1773698100,Boom 900 Index,CLOSE,0.2,8722.422999999999,takeprofit
1773724200,Boom 900 Index,SELL,0.2,8737.389000000001,signal
1773726900,Boom 900 Index,CLOSE,0.2,8711.349,takeprofit
1773741900,Boom 900 Index,SELL,0.2,8720.446,signal
1773743100,Boom 900 Index,CLOSE,0.2,8736.405999999999,stop
1773750000,Boom 900 Index,SELL,0.2,8705.917000000001,signal
1773750000,Boom 900 Index,CLOSE,0.2,8721.877,stop
1773792000,Boom 900 Index,SELL,0.2,8683.485,signal
1773793500,Boom 900 Index,CLOSE,0.2,8699.445,stop
1773798000,Boom 900 Index,SELL,0.2,8675.377,signal
1773811200,Boom 900 Index,CLOSE,0.2,8691.337,stop
1773819300,Boom 900 Index,SELL,0.2,8685.143,signal
